Game_Name;game_released;game_rating(max5);game_plattaform;game_genre;game_stores;game_tags_name;game_rating(max10);game_top
STAR WARS Empire at War - Gold Pack;25/05/2010;375;IOS;RPG;['GOG', 'Steam'];['4X', 'Steam Cloud', 'Atmospheric', 'Classic', 'Co-op', 'Grand Strategy', 'Great Soundtrack', 'Mod', 'Moddable', 'Multiplayer', 'RTS', 'Sci-fi', 'Singleplayer', 'Space', 'Star Wars', 'Tactical', 'War', 'cooperative'];7,5;false
LEGO Batman 2 DC Super Heroes;19/06/2012;362;IOS;ADVENTURE;['Epic Games', 'PlayStation Store', 'App Store', 'Xbox 360 Store', 'GOG', 'Nintendo Store', 'Steam', 'Google Play'];['Full controller support', 'Batman', 'Comedy', 'Controller', 'Co-op', 'Family Friendly', 'Funny', 'LEGO', 'Local Co-Op', 'Multiplayer', 'Open World', 'Singleplayer', 'Split Screen', 'Superhero', 'cooperative'];7,24;false
God of War II;13/03/2007;438;SEGA_MASTER_SYSTEM;CASUAL;['PlayStation Store'];['Mythology', 'War', 'Story', 'quick', 'god', 'murder', 'history', 'numbers', 'console', 'santa'];8,76;true
POSTAL;14/11/1997;307;SEGA_SATURN;ADVENTURE;['Steam'];"[""1990's"", 'Full controller support', 'Steam Achievements', 'Atmospheric', 'Classic', 'Comedy', 'Dark', 'Dark Humor', 'Difficult', 'Gore', 'Horror', 'Isometric', 'Mature', 'Open World', 'Singleplayer', 'Top-Down Shooter', 'Villain Protagonist', 'Violent', 'steam-trading-cards']";6,14;false
Owlboy;31/10/2016;385;WII_U;PUZZLE;['PlayStation Store', 'Nintendo Store', 'Xbox Store', 'GOG', 'Steam'];['2D', 'Full controller support', 'Action-Adventure', 'Anime', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Atmospheric', 'Cute', 'Fantasy', 'Flight', 'Funny', 'Great Soundtrack', 'Memes', 'Metroidvania', 'Open World', 'Pixel Graphics', 'Puzzle-Platformer', 'Retro', 'RPG', 'Singleplayer', 'Story Rich', 'controller support', 'overlay', 'steam-trading-cards'];7,7;false
Mercenary Kings;25/03/2014;283;PLAYSTATION_2;FIGHTING;['Xbox Store', 'Steam', 'PlayStation Store'];"['Cross-Platform Multiplayer', '2D', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Co-op', 'Crafting', 'Female Protagonist', 'Kickstarter', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Online Co-Op', 'Pixel Graphics', 'Retro', 'RPG', ""Shoot 'Em Up"", 'Side Scroller', 'Singleplayer', 'Split Screen', 'cooperative', 'steam-trading-cards']";5,66;false
The Cave;22/01/2013;348;LINUX;PUZZLE;['Google Play', 'Nintendo Store', 'Steam', 'App Store'];['2.5D', '2D', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Comedy', 'Controller', 'Co-op', 'Dark Humor', 'Female Protagonist', 'Funny', 'Local Co-Op', 'Local Multiplayer', 'Point & Click', 'Puzzle-Platformer', 'Side Scroller', 'Singleplayer', 'Split Screen', 'VR', 'cooperative', 'puzzles'];6,96;false
The Sims 4;02/09/2014;37;XBOX;ACTION;['Xbox Store', 'PlayStation Store'];['3D', 'life', 'build', 'reality-based', 'family-simulator'];0,74;false
Hexic HD;01/01/2008;258;XBOX_360;ARCADE;['Xbox 360 Store'];['flower', 'challenge', 'fun'];5,16;false
Black Desert Online;01/12/2014;334;SEGA_SATURN;ARCADE;['PlayStation Store', 'Steam', 'Xbox Store'];['In-App Purchases', 'Partial Controller Support', 'Anime', 'Steam Achievements', 'Character Customization', 'Co-op', 'Fantasy', 'Female Protagonist', 'Fishing', 'MMORPG', 'Multiplayer', 'Nudity', 'Online Co-Op', 'Open World', 'PvP', 'RPG', 'Sandbox', 'Third Person', 'Violent', 'Online multiplayer', 'cooperative', 'mmo', 'steam-trading-cards'];6,68;false
Portal Knights;25/02/2016;307;NINTENDO_DS;MASSIVELY_MULTIPLAYER;['PlayStation Store', 'App Store', 'Xbox Store', 'Google Play', 'Nintendo Store', 'Steam'];['Partial Controller Support', 'Steam Achievements', 'Building', 'Co-op', 'Crafting', 'Cute', 'Dungeon Crawler', 'Early Access', 'Exploration', 'Fantasy', 'Great Soundtrack', 'MMORPG', 'Multiplayer', 'Open World', 'RPG', 'Sandbox', 'Singleplayer', 'Survival', 'Third Person', 'Voxel', 'cooperative', 'role-playing'];6,14;false
Aliens vs. Predator (2010);16/02/2010;351;GAME_BOY_COLOR;RPG;['PlayStation Store', 'Xbox 360 Store', 'Steam'];['Aliens', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Atmospheric', 'Blood', 'Co-op', 'First-Person', 'FPS', 'Gore', 'Horror', 'Hunting', 'Multiplayer', 'Online Co-Op', 'Sci-fi', 'Singleplayer', 'Stealth', 'Survival', 'Survival Horror', 'cooperative', 'stats'];7,02;false
Spyro Reignited Trilogy;13/11/2018;416;MACOS;EDUCATIONAL;['Nintendo Store', 'Steam', 'Xbox Store', 'PlayStation Store'];['3D Platformer', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Classic', 'Colorful', 'Cute', 'Dragons', 'Family Friendly', 'Fantasy', 'Great Soundtrack', 'Remake', 'Singleplayer', 'Masterpiece', 'Steam Trading Cards'];8,32;true
Banished;17/02/2014;383;PLAYSTATION_3;RACING;['GOG', 'Steam'];['Steam Achievements', 'Atmospheric', 'Building', 'City Builder', 'Difficult', 'Economy', 'Historical', 'Management', 'Medieval', 'Open World', 'Procedural Generation', 'Relaxing', 'Resource Management', 'RTS', 'Sandbox', 'Singleplayer', 'Survival'];7,66;false
LittleBigPlanet 2;18/01/2011;397;XBOX_ONE;RACING;['PlayStation Store'];['exclusive', 'true exclusive'];7,94;false
State of Decay;06/06/2013;356;PLAYSTATION_3;BOARD_GAMES;['Xbox 360 Store', 'Steam'];['Full controller support', 'Steam Achievements', 'Steam Leaderboards', 'Atmospheric', 'Base Building', 'Co-op', 'Exploration', 'Horror', 'Multiplayer', 'Open World', 'Post-apocalyptic', 'RPG', 'Sandbox', 'Singleplayer', 'Survival', 'Survival Horror', 'Third Person', 'Third-Person Shooter', 'Zombies', 'cooperative'];7,12;false
Faeria;08/03/2017;296;SEGA_CD;SHOOTER;['Nintendo Store', 'Epic Games', 'App Store', 'Steam'];['Cross-Platform Multiplayer', 'In-App Purchases', 'Partial Controller Support', 'Board Game', 'Card Game', 'Fantasy', 'Free to Play', 'Hex Grid', 'Multiplayer', 'Singleplayer', 'Survival', 'Trading Card Game', 'Turn-Based', 'Turn-Based Strategy', 'Online multiplayer', 'steam-trading-cards'];5,92;false
Really Big Sky;29/06/2011;248;LINUX;INDIE;['Steam'];"['2D', 'Partial Controller Support', 'Steam Cloud', 'Bullet Hell', 'Great Soundtrack', 'Local Co-Op', 'Retro', ""Shoot 'Em Up"", 'Side Scroller', 'Singleplayer', 'Space', 'Split Screen', 'Twin Stick Shooter', 'steam-trading-cards']";4,96;false
Gwent: The Witcher Card Game;23/10/2018;367;PC;SIMULATION;['Google Play', 'App Store', 'PlayStation Store', 'Xbox Store', 'GOG'];['Fantasy', 'Multiplayer', 'controller support', 'overlay', 'leaderboards'];7,34;false
Mortal Kombat;08/10/1992;393;SEGA_MASTER_SYSTEM;PLATFORMER;[];['2 players'];7,86;false
Bulletstorm: Full Clip Edition;07/04/2017;385;PLAYSTATION_3;RACING;['Xbox Store', 'Steam'];['Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Steam Leaderboards', 'Comedy', 'Co-op', 'First-Person', 'FPS', 'Funny', 'Gore', 'Multiplayer', 'Nudity', 'Online Co-Op', 'Sci-fi', 'Singleplayer', 'Violent', 'cooperative', 'steam-trading-cards', 'stats'];7,7;false
Hitman: Sniper Challenge;15/05/2012;31;DREAMCAST;INDIE;[];['Assassin', 'Sniper', 'Stealth', 'challenge', 'fire'];0,62;false
A Hat in Time;04/10/2017;433;MACOS;RPG;['Nintendo Store', 'Xbox Store', 'PlayStation Store', 'GOG', 'Steam'];['Captions available', 'Commentary available', '3D Platformer', 'Full controller support', 'Includes level editor', 'Steam Achievements', 'Steam Cloud', 'Steam Workshop', 'Co-op', 'Cute', 'Exploration', 'Female Protagonist', 'Great Soundtrack', 'Kickstarter', 'Singleplayer', 'Split Screen', 'Third Person', 'cooperative'];8,66;true
Contrast;15/11/2013;341;SEGA_SATURN;PUZZLE;['Google Play', 'Steam', 'Xbox Store'];['3D Platformer', 'Full controller support', '3D Vision', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Detective', 'Female Protagonist', 'Great Soundtrack', 'Mystery', 'Noir', 'Puzzle-Platformer', 'Short', 'Singleplayer', 'Story Rich', 'Third Person', 'steam-trading-cards'];6,82;false
Mutant Year Zero: Road to Eden;03/12/2018;38;ANDROID;INDIE;['Epic Games', 'GOG', 'Xbox Store', 'Steam', 'PlayStation Store'];['Horror', 'RPG', 'Singleplayer', 'Turn-Based', 'Turn-Based Combat'];0,76;false
Borderlands 3;13/09/2019;396;ANDROID;INDIE;['Steam', 'PlayStation Store', 'Xbox Store', 'Epic Games'];['Cross-Platform Multiplayer', 'Full controller support', 'Action-Adventure', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Co-op', 'Co-op Campaign', 'Driving', 'Exploration', 'First-Person', 'FPS', 'Gore', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', 'Loot', 'Multiplayer', 'Nudity', 'Online Co-Op', 'Open World', 'RPG', 'Singleplayer', 'Space', 'Split Screen', 'Violent', 'Western', 'cooperative', 'role-playing', 'Team', 'Masterpiece', 'Epic', 'planets', 'wasteland', 'looter shooter', 'Steam Trading Cards', 'LAN Co-op'];7,92;false
FIFA 14;23/09/2013;324;JAGUAR;RACING;['Xbox 360 Store', 'Nintendo Store', 'Xbox Store'];['Football', 'Mod', 'Soccer', 'online', '3D', 'ai', 'reality-based'];6,48;false
Shadowgrounds;16/11/2005;276;PLAYSTATION_4;EDUCATIONAL;['GOG', 'Steam'];['Aliens', 'Co-op', 'Gore', 'Horror', 'Isometric', 'Local Co-Op', 'Sci-fi', 'Singleplayer', 'Split Screen', 'Top-Down', 'Top-Down Shooter', 'controller support', 'cooperative', 'steam-trading-cards'];5,52;false
LEGO Batman;23/09/2008;367;GAME_GEAR;ARCADE;['Epic Games', 'App Store', 'Xbox 360 Store', 'Steam', 'Nintendo Store', 'GOG', 'PlayStation Store'];['Full controller support', 'Batman', 'Comedy', 'Comic Book', 'Controller', 'Co-op', 'Family Friendly', 'Free to Play', 'Funny', 'LEGO', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Singleplayer', 'Split Screen', 'Superhero', 'Third Person', 'controller support', 'cooperative'];7,34;false
Vampyr;04/06/2018;353;NINTENDO_64;FIGHTING;['Nintendo Store', 'GOG', 'Epic Games', 'Xbox Store', 'PlayStation Store', 'Steam'];['Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Choices Matter', 'Gore', 'Horror', 'Open World', 'RPG', 'Singleplayer', 'Story Rich', 'Third Person', 'Vampire', 'Violent', 'role-playing'];7,06;false
Darksiders III;27/11/2018;346;ANDROID;STRATEGY;['Epic Games', 'Xbox Store', 'PlayStation Store', 'GOG', 'Steam'];['Full controller support', 'Action-Adventure', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Dark Fantasy', 'Female Protagonist', 'Gore', 'Hack and Slash', 'Open World', 'Post-apocalyptic', 'RPG', 'Singleplayer', 'Story Rich', 'Third Person', 'Violent', 'steam-trading-cards'];6,92;false
Rocketbirds: Hardboiled Chicken;18/10/2011;304;WII_U;ARCADE;['Steam', 'PlayStation Store'];['2D', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Controller', 'Co-op', 'Funny', 'Great Soundtrack', 'Local Co-Op', 'Multiplayer', 'Online Co-Op', 'Side Scroller', 'Singleplayer', 'Split Screen', 'cooperative', 'steam-trading-cards'];6,08;false
Puzzle Agent 2;29/06/2011;325;NINTENDO_64;FIGHTING;['App Store', 'GOG', 'Steam'];['2D', 'Steam Achievements', 'Comedy', 'Conspiracy', 'Detective', 'Funny', 'Mystery', 'Point & Click', 'Short', 'Singleplayer', 'Surreal', 'Touch-Friendly'];6,5;false
Fable II;21/10/2008;409;PS_VITA;RACING;['Xbox 360 Store'];['Action-Adventure', 'Atmospheric', 'Dark Fantasy', 'Exploration', 'Fantasy', 'RPG', 'Singleplayer', 'Role Playing Game', '3rd-Person Perspective', 'exclusive', 'true exclusive'];8,18;true
Darwinia;03/03/2005;278;COMMODORE_AMIGA;CASUAL;['GOG', 'Steam'];['Retro', 'RTS', 'Singleplayer', 'Story Rich', 'Top-Down'];5,56;false
Kingdom Hearts III;29/01/2019;389;NINTENDO_64;SIMULATION;['PlayStation Store', 'Xbox Store'];['Action-Adventure', 'Anime', 'Atmospheric', 'Cartoon', 'Exploration', 'Fantasy', 'Funny', 'JRPG', 'Singleplayer', '3rd-Person Perspective', 'disney', '3rd-person'];7,78;false
Lethal League;27/08/2014;348;XBOX_ONE;FIGHTING;['PlayStation Store', 'Xbox Store', 'Steam'];['Cross-Platform Multiplayer', '2D', '2D Fighter', 'Full controller support', '4 Player Local', 'Anime', 'Steam Achievements', 'Steam Cloud', 'Competitive', 'Fast-Paced', 'Funny', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Online Co-Op', 'Pixel Graphics', 'Singleplayer', 'Split Screen', 'steam-trading-cards'];6,96;false
That's You!;29/06/2017;354;WII_U;EDUCATIONAL;['PlayStation Store', 'App Store', 'Google Play'];['exclusive'];7,08;false
Cry of Fear;24/04/2013;358;PLAYSTATION_4;PLATFORMER;['Steam'];['Steam Cloud', 'Atmospheric', 'Valve Anti-Cheat enabled', 'Co-op', 'First-Person', 'FPS', 'Free to Play', 'Horror', 'Mod', 'Multiplayer', 'Online Co-Op', 'Psychological', 'Singleplayer', 'Survival', 'Survival Horror', 'Zombies', 'cooperative'];7,16;false
Counter-Strike Nexon: Zombies;23/09/2014;214;WII_U; CARD;['Steam'];['Captions available', 'In-App Purchases', 'Steam Achievements', 'Classic', 'Co-op', 'First-Person', 'FPS', 'Free to Play', 'Funny', 'Gore', 'Horror', 'Mod', 'Multiplayer', 'Online Co-Op', 'PvE', 'PvP', 'Singleplayer', 'Walking Simulator', 'Zombies', 'cooperative', 'mmo', 'steam-trading-cards'];4,28;false
Crysis 2;22/03/2011;378;LINUX;INDIE;['Xbox 360 Store', 'PlayStation Store'];['Multiplayer', 'battle', 'environment', 'race', 'square', 'c'];7,56;false
Octodad: Dadliest Catch;29/01/2014;367;WII_U;RPG;['Google Play', 'App Store', 'itch.io', 'Nintendo Store', 'GOG', 'Steam', 'Xbox Store', 'PlayStation Store'];['Full controller support', 'Includes level editor', 'Steam Achievements', 'Steam Cloud', 'Steam Workshop', 'Colorful', 'Comedy', 'Co-op', 'Cult Classic', 'Difficult', 'Family Friendly', 'Funny', 'Great Soundtrack', 'Intentionally Awkward Controls', 'Local Co-Op', 'Local Multiplayer', 'Lovecraftian', 'Physics', 'Short', 'Singleplayer', 'Split Screen', 'Third Person', 'Walking Simulator', 'controller support', 'cooperative', 'Low-poly', 'dad', 'fumblecore', 'octodad', 'octopus', 'steam-trading-cards'];7,34;false
Dungeon Siege 3;31/05/2011;309;PLAYSTATION_2;INDIE;['Xbox 360 Store', 'PlayStation Store'];['Fantasy', 'Magic', 'character', 'murder', 'dungeon', 'click'];6,18;false
Resident Evil 7 / Biohazard 7 Teaser: Beginning Hour;18/12/2016;387;PLAYSTATION_3;MASSIVELY_MULTIPLAYER;['Xbox Store', 'PlayStation Store', 'Steam'];['Full controller support', 'Steam Cloud', 'Atmospheric', 'First-Person', 'FPS', 'Free to Play', 'Gore', 'Horror', 'Mature', 'Multiplayer', 'Nudity', 'Singleplayer', 'Survival', 'Survival Horror', 'Violent', 'VR', 'Zombies'];7,74;false
Poker Night 2;24/04/2013;358;PLAYSTATION_2;ARCADE;['App Store', 'Xbox 360 Store', 'Steam'];['Full controller support', 'Atmospheric', 'Board Game', 'Card Game', 'Comedy', 'Controller', 'Funny', 'Gambling', 'Multiplayer', 'Point & Click', 'Singleplayer'];7,16;false
Trine 3: The Artifacts of Power;20/04/2015;356;XBOX_360;FIGHTING;['Nintendo Store', 'GOG', 'Steam', 'PlayStation Store'];['3D Platformer', '3D Vision', 'Full controller support', 'Includes level editor', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Steam Workshop', 'Controller', 'Co-op', 'Fantasy', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Physics', 'RPG', 'Short', 'Singleplayer', 'Split Screen', 'achievements', 'controller support', 'cooperative', 'steam-trading-cards'];7,12;false
Battlefield V;20/11/2018;361;PLAYSTATION_4;MASSIVELY_MULTIPLAYER;['Xbox Store', 'PlayStation Store'];['Action-Adventure', 'Atmospheric', 'First-Person', 'FPS', 'Military', 'Multiplayer', 'Singleplayer', 'ww2'];7,22;false
The Banner Saga 2;18/04/2016;417;NINTENDO_SWITCH;FAMILY;['PlayStation Store', 'App Store', 'Google Play', 'Nintendo Store', 'GOG', 'Steam', 'Xbox Store'];['Captions available', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Steam Leaderboards', 'Choices Matter', 'Fantasy', 'Great Soundtrack', 'Hand-drawn', 'RPG', 'Singleplayer', 'Story Rich', 'Tactical', 'Turn-Based', 'Turn-Based Strategy', 'overlay', 'role-playing', 'steam-trading-cards', 'stats'];8,34;true
Demon's Souls;05/02/2009;423;NINTENDO_SWITCH; CARD;['PlayStation Store'];['exclusive', 'true exclusive'];8,46;true
Mini Metro;05/11/2015;412;ANDROID;CASUAL;['PlayStation Store', 'App Store', 'Nintendo Store', 'itch.io', 'Google Play', 'GOG', 'Steam'];['2D', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Building', 'Difficult', 'Education', 'Great Soundtrack', 'Management', 'Minimalist', 'Mouse only', 'Relaxing', 'Singleplayer', 'Touch-Friendly', 'Trains', 'achievements', 'overlay', 'leaderboards', 'Solo', 'transportation', 'steam-trading-cards'];8,24;true
Starpoint Gemini 2;19/09/2014;231;PS_VITA;ACTION;['GOG', 'Steam', 'Xbox Store'];['4X', 'Partial Controller Support', 'Steam Achievements', 'Steam Cloud', 'Steam Workshop', 'Difficult', 'Moddable', 'Multiplayer', 'Open World', 'Relaxing', 'RPG', 'Sandbox', 'Sci-fi', 'Singleplayer', 'Space', 'Space Sim', 'Survival', 'steam-trading-cards'];4,62;false
Divide By Sheep;02/07/2015;245;JAGUAR;CASUAL;['App Store', 'Steam'];['2D', 'Steam Achievements', 'Cute', 'Singleplayer', 'steam-trading-cards'];4,9;false
Murderous Pursuits;26/04/2018;241;PLAYSTATION_3;CASUAL;['Steam'];['Partial Controller Support', 'Steam Achievements', 'Assassin', 'Steam Leaderboards', 'Local Multiplayer', 'Multiplayer', 'Mystery', 'Singleplayer', 'Stealth', 'Third Person', 'Online multiplayer', 'stats'];4,82;false
EA SPORTS FIFA 16;22/09/2015;328;MACOS;FAMILY;['Xbox Store', 'Xbox 360 Store', 'PlayStation Store'];['Football', 'Multiplayer', 'Soccer', 'online', 'reality-based'];6,56;false
Sea of Thieves;20/03/2018;352;PLAYSTATION_2;BOARD_GAMES;['Steam', 'Xbox Store'];['Cross-Platform Multiplayer', 'Full controller support', 'In-App Purchases', 'Steam Achievements', 'Co-op', 'First-Person', 'Funny', 'Multiplayer', 'Online Co-Op', 'Open World', 'Pirates', 'PvE', 'PvP', 'Sailing', 'Singleplayer', 'cooperative', 'sea', 'exclusive', 'Online PvP', 'w10 exclusive'];7,04;false
Mirror's Edge Catalyst;07/06/2016;338;SEGA_MASTER_SYSTEM;SIMULATION;['PlayStation Store', 'Xbox Store'];['Cyberpunk', 'Parkour', 'Runner', 'Soundtrack', 'Story', 'combat', 'guns', 'puzzles', 'city', 'future', 'colors', 'avoid'];6,76;false
Zeno Clash;21/04/2009;359;PS_VITA;STRATEGY;['Xbox 360 Store', 'Steam'];"['Action-Adventure', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', ""Beat 'em up"", 'Cinematic', 'Exploration', 'Fantasy', 'First-Person', 'FPS', 'Short', 'Singleplayer', 'Story Rich', 'Surreal', 'steam-trading-cards']";7,18;false
Diablo 3;15/05/2012;409;MACOS;FIGHTING;['Xbox 360 Store'];['Fantasy'];8,18;true
Back to the Future: Ep 4 - Double Visions;07/06/2011;318;LINUX; CARD;['PlayStation Store', 'Steam'];[];6,36;false
Back to the Future: Ep 2 - Get Tannen!;29/03/2011;319;PLAYSTATION;RPG;['PlayStation Store', 'Steam'];[];6,38;false
Back to the Future: Ep 3 - Citizen Brown;03/05/2011;321;DREAMCAST;ARCADE;['PlayStation Store', 'Steam'];[];6,42;false
Resident Evil HD Remaster;19/01/2015;426;PLAYSTATION_4;FIGHTING;['Steam'];['Full controller support', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Atmospheric', 'Classic', 'Cult Classic', 'Difficult', 'Female Protagonist', 'Gore', 'Great Soundtrack', 'Horror', 'Remake', 'Singleplayer', 'Story Rich', 'Survival', 'Survival Horror', 'Third Person', 'Third-Person Shooter', 'Zombies', 'steam-trading-cards', 'fixed camera', 'tank controls'];8,52;true
Back to the Future: Ep 5 - OUTATIME;26/07/2011;321;NINTENDO_DSI;CREPPY;['PlayStation Store', 'Steam'];[];6,42;false
Dead Bits;07/06/2014;178;LINUX;FIGHTING;['Steam'];['Difficult', 'First-Person', 'FPS', 'Great Soundtrack', 'Horror', 'Multiplayer', 'Pixel Graphics', 'Singleplayer', 'Voxel', 'Zombies', 'steam-trading-cards'];3,56;false
Commandos: Behind Enemy Lines;31/07/1998;418;NINTENDO_DS;EDUCATIONAL;['Steam'];"[""1990's"", 'Classic', 'Co-op', 'Difficult', 'Isometric', 'Military', 'Multiplayer', 'Real Time Tactics', 'RTS', 'Singleplayer', 'Stealth', 'Tactical', 'World War II', 'cooperative', 'exclusive', 'true exclusive']";8,36;true
Sam & Max 303: They Stole Max's Brain!;01/12/2002;269;DREAMCAST;PUZZLE;['Steam'];[];5,38;false
Sam & Max 305: The City That Dares Not Sleep;01/12/2002;27;XBOX_ONE;SHOOTER;['Steam'];[];0,54;false
Sam & Max 301: The Penal Zone;01/12/2002;273;WII;ARCADE;['Steam'];['Comedy', 'Detective', 'Episodic', 'Funny', 'Mystery', 'Point & Click', 'Singleplayer'];5,46;false
The Beginner's Guide;01/10/2015;435;XBOX;MASSIVELY_MULTIPLAYER;['Steam'];['Captions available', 'Abstract', 'Partial Controller Support', 'Atmospheric', 'Dark', 'Experience', 'Experimental', 'First-Person', 'Great Soundtrack', 'Horror', 'Narration', 'Psychological', 'Short', 'Singleplayer', 'Story Rich', 'Surreal', 'Walking Simulator'];8,7;true
Sam & Max 304: Beyond the Alley of the Dolls;01/12/2002;266;LINUX;SPORTS;['Steam'];[];5,32;false
